Participant Id,Trial Index,Instance Id,XAIType,Tested w/ XAI,AI prediction,Time,Changed feature index,Changed feature name,Changed feature type,Changed from,Changed to,Changed amount,DT prediction (CF),LR prediction (CF),Changed prediction (DT),Changed prediction (LR),Changed explainer,Changed AI prediction,AI prediction (CF),condition,model,app_id,complexity,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature,Trial NLL,Trial MAE,retrieval_threshold,over_margin,chi,Best NLL,Best MAE,Best time,Best retrieval_threshold,Best over_margin,Best chi,Model strategy,Model depth,Model changed feature index,Model changed feature name,Model changed amount,Model AI prediction (CF),Model changed AI prediction,Model XAI prediction (CF),Model changed XAI prediction,Model mean_delta for chosen feature
66e3740c4bc40251bdd0667a,7174,233.0,LR,w/o XAI,0.0,33.581,2.0,Width,numeric,18.0,6.5,-11.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,11.5,1,1,1,1,11.5,1.6767794424439502,0.027755469156296703,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,11.5,1,1,1,1,11.5
66e3740c4bc40251bdd0667a,7175,265.0,LR,w/ XAI,0.0,33.189,3.0,Shape,categorical,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,3,Shape,1.0,1,1,1,1,1.0,1.7523015237683919,0.7334894526773998,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,1,3,Shape,1.0,1,1,1,1,1.0
66e3740c4bc40251bdd0667a,7176,145.0,LR,w/o XAI,1.0,60.099,0.0,Bruises,categorical,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,0,Bruises,1.0,0,1,0,1,1.0,1.766709908000075,0.23348945267739984,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,0,Bruises,1.0,0,1,0,1,1.0
66e3740c4bc40251bdd0667a,7177,244.0,LR,w/o XAI,0.0,35.871,4.0,Cap Diameter,numeric,1.2,5.0,3.8,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,3.8,1,1,1,1,3.8,1.6795556299362995,0.0954761586142791,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,3.8,1,1,1,1,3.8
66e3740c4bc40251bdd0667a,7178,195.0,LR,w/o XAI,0.0,24.038,4.0,Cap Diameter,numeric,5.6,11.0,5.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,5.4,1,1,1,1,5.4,1.7703308092558383,0.3773135566186886,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,5.4,1,1,1,1,5.4
66e3740c4bc40251bdd0667a,7179,92.0,LR,w/ XAI,0.0,35.858,1.0,Height,numeric,3.0,4.2,1.2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,1,1,Height,1.2,1,1,1,1,1.2,1.8679034397621166,0.14566317129948994,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,1,1,Height,1.2,1,1,1,1,1.2
66e3740c4bc40251bdd0667a,7180,260.0,LR,w/o XAI,1.0,43.28,2.0,Width,numeric,2.3,8.5,6.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,6.2,0,1,0,1,6.2,1.6796247326725746,0.45956198890271177,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,6.2,0,1,0,1,6.2
66e3740c4bc40251bdd0667a,7181,225.0,LR,w/ XAI,0.0,26.639,2.0,Width,numeric,2.2,1.5,-0.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,1,2,Width,0.7,1,1,1,1,0.7,1.917307905247597,0.0009701077466337343,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,1,2,Width,0.7,1,1,1,1,0.7
66e3740c4bc40251bdd0667a,7182,98.0,LR,w/o XAI,1.0,41.331,1.0,Height,numeric,6.6,2.3,-4.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,4.3,0,1,0,1,4.3,1.7128549696146125,0.040968179629710756,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,1,Height,4.3,0,1,0,1,4.3
66e3740c4bc40251bdd0667a,7183,250.0,LR,w/o XAI,1.0,12.182,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0,1.7953006396881612,0.23348945267739984,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0
66e3740c4bc40251bdd0667a,7184,62.0,LR,w/o XAI,0.0,26.89,2.0,Width,numeric,18.0,7.5,-10.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,10.5,1,1,1,1,10.5,1.6303472065812166,0.0005924522505523712,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,10.5,1,1,1,1,10.5
66e3740c4bc40251bdd0667a,7185,296.0,LR,w/o XAI,1.0,23.589,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0,1.7953006396881612,0.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0
66e3740c4bc40251bdd0667a,7186,22.0,LR,w/ XAI,1.0,24.269,4.0,Cap Diameter,numeric,3.9,0.97,-2.93,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,2.93,0,1,0,1,2.93,1.9205520625729604,0.0011364411209855234,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,2.93,0,1,0,1,2.93
66e3740c4bc40251bdd0667a,7187,370.0,LR,w/o XAI,1.0,34.665,4.0,Cap Diameter,numeric,6.7,0.97,-5.73,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,5.73,0,1,0,1,5.73,1.7982588373205572,0.0017046616814782977,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,5.73,0,1,0,1,5.73
66e3740c4bc40251bdd0667a,7188,74.0,LR,w/o XAI,1.0,28.327,1.0,Height,numeric,6.9,1.9,-5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,5.0,0,1,0,1,5.0,1.7128549696146125,0.19696386944984273,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,1,Height,5.0,0,1,0,1,5.0
66e3740c4bc40251bdd0667a,7189,118.0,LR,w/ XAI,0.0,35.002,4.0,Cap Diameter,numeric,12.0,3.0,-9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,9.0,1,1,1,1,9.0,1.9205520625729604,0.8977202991113029,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,9.0,1,1,1,1,9.0
66e3740c4bc40251bdd0667a,7190,174.0,LR,w/o XAI,1.0,16.413,4.0,Cap Diameter,numeric,7.9,2.0,-5.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,5.9,0,1,0,1,5.9,1.7726796817141017,0.060799599972725465,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,5.9,0,1,0,1,5.9
66e3740c4bc40251bdd0667a,7191,390.0,LR,w/o XAI,0.0,15.401,3.0,Shape,categorical,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,3,Shape,1.0,1,1,1,1,1.0,1.9527161380874298,1.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,3,Shape,1.0,1,1,1,1,1.0
66e3740c4bc40251bdd0667a,7192,69.0,LR,w/o XAI,1.0,16.239,2.0,Width,numeric,4.6,6.5,1.9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,1.9,0,1,0,1,1.9,1.6796247326725746,0.42657832551716507,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,1.9,0,1,0,1,1.9
66e3740c4bc40251bdd0667a,7193,269.0,LR,w/ XAI,0.0,165.201,1.0,Height,numeric,2.2,3.4,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2,1.8679034397621166,0.26384061253904,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,1,Height,1.2,1,1,1,1,1.2
66e3740c4bc40251bdd0667a,7194,304.0,LR,w/o XAI,0.0,50.221,2.0,Width,numeric,12.0,3.5,-8.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,8.5,1,1,1,1,8.5,1.5673362981258536,0.06208689578455848,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,8.5,1,1,1,1,8.5
66e3740c4bc40251bdd0667a,7195,222.0,LR,w/o XAI,0.0,11.153,2.0,Width,numeric,25.0,15.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,2,Width,10.0,1,1,1,1,10.0,1.6322481023139188,0.24322796140339076,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,2,Width,10.0,1,1,1,1,10.0
66e3740c4bc40251bdd0667a,7196,108.0,LR,w/o XAI,0.0,39.389,4.0,Cap Diameter,numeric,15.0,0.97,-14.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,4,Cap Diameter,14.03,1,1,1,1,14.03,1.9527161380874298,0.9840898243062026,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,4,Cap Diameter,14.03,1,1,1,1,14.03
66e3740c4bc40251bdd0667a,7197,299.0,LR,w/ XAI,1.0,43.196,1.0,Height,numeric,5.8,1.9,-3.9,0.0,1.0,1.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,1,Height,3.9,0,1,0,1,3.9,1.8421383250219787,0.006083949752702726,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,1,Height,3.9,0,1,0,1,3.9
66e3740c4bc40251bdd0667a,7198,120.0,LR,w/o XAI,1.0,13.691,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,high,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0,1.7953006396881612,0.0,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0
66e3740c4bc40251bdd0667a,7199,90.0,LR,w/ XAI,1.0,24.13,3.0,Shape,categorical,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,high,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0,1.7523015237683919,0.23348945267739984,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,1.759242162877296,0.3206237516116671,11.098454186400158,-0.6495410815915181,0.2665105473226002,0.0020421145967589216,change_path_dt,0,3,Shape,1.0,0,1,0,1,1.0
68b87f72a4cd11b3e742a547,8280,370.0,LR,w/o XAI,1.0,156.996,2.0,Width,numeric,14.0,22.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,8.0,0,1,0,1,8.0,0.6490489092639312,0.05432547855574348,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,0,2,Width,8.0,0,1,0,1,8.0
68b87f72a4cd11b3e742a547,8281,168.0,LR,w/o XAI,0.0,96.526,2.0,Width,numeric,25.0,24.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,1.0,1,1,1,1,1.0,0.5358201475503822,0.5691293227693743,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,0,2,Width,1.0,1,1,1,1,1.0
68b87f72a4cd11b3e742a547,8282,275.0,LR,w/ XAI,1.0,134.323,2.0,Width,numeric,5.7,7.5,1.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,1.8,0,1,0,1,1.8,1.418668182607517,0.16071396143657546,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,1.8,0,1,0,1,1.8
68b87f72a4cd11b3e742a547,8283,206.0,LR,w/o XAI,0.0,108.293,2.0,Width,numeric,17.0,12.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0,0.5358201475503822,0.3285431568599553,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0
68b87f72a4cd11b3e742a547,8284,225.0,LR,w/ XAI,0.0,60.212,2.0,Width,numeric,2.2,1.5,-0.7,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,0.7,1,1,1,1,0.7,1.418668182607517,0.0009701077466337343,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,0.7,1,1,1,1,0.7
68b87f72a4cd11b3e742a547,8285,102.0,LR,w/ XAI,1.0,56.458,2.0,Width,numeric,13.0,12.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,1.0,0,1,0,1,1.0,1.418668182607517,0.28197742976579127,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,1.0,0,1,0,1,1.0
68b87f72a4cd11b3e742a547,8286,224.0,LR,w/o XAI,1.0,155.684,2.0,Width,numeric,4.3,9.5,5.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,5.2,0,1,0,1,5.2,0.6490489092639312,0.08181186471036575,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,5.2,0,1,0,1,5.2
68b87f72a4cd11b3e742a547,8287,75.0,LR,w/ XAI,1.0,14.35,2.0,Width,numeric,20.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,1.0,0,1,0,1,1.0,1.418668182607517,0.23250193468747127,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,1.0,0,1,0,1,1.0
68b87f72a4cd11b3e742a547,8288,201.0,LR,w/o XAI,1.0,72.336,2.0,Width,numeric,4.5,11.0,6.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,6.5,0,1,0,1,6.5,0.6490489092639312,0.031689631134289895,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,6.5,0,1,0,1,6.5
68b87f72a4cd11b3e742a547,8289,214.0,LR,w/ XAI,1.0,110.122,1.0,Height,numeric,5.7,3.0,-2.7,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7,0.7021746023649749,0.11756466932201166,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,1,Height,2.7,0,1,0,1,2.7
68b87f72a4cd11b3e742a547,8290,183.0,LR,w/ XAI,0.0,28.237,2.0,Width,numeric,18.0,13.0,-5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0,1.418668182607517,0.13064062129093004,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,5.0,1,1,1,1,5.0
68b87f72a4cd11b3e742a547,8291,333.0,LR,w/ XAI,0.0,15.745,1.0,Height,numeric,2.4,3.5,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,1.1,1,1,1,1,1.1,0.7021746023649749,0.1861574210680345,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,1,Height,1.1,1,1,1,1,1.1
68b87f72a4cd11b3e742a547,8292,371.0,LR,w/ XAI,1.0,15.66,2.0,Width,numeric,13.0,9.5,-3.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,3.5,0,1,0,1,3.5,1.418668182607517,0.39515666687305934,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,3.5,0,1,0,1,3.5
68b87f72a4cd11b3e742a547,8293,194.0,LR,w/ XAI,0.0,15.453,1.0,Height,numeric,12.0,9.5,-2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,2.5,1,1,1,1,2.5,0.7021746023649749,0.1525802074670631,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,1,Height,2.5,1,1,1,1,2.5
68b87f72a4cd11b3e742a547,8294,141.0,LR,w/ XAI,1.0,18.218,2.0,Width,numeric,6.9,9.5,2.6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,2.6,0,1,0,1,2.6,1.418668182607517,0.14551560673931377,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,2.6,0,1,0,1,2.6
68b87f72a4cd11b3e742a547,8295,218.0,LR,w/ XAI,1.0,33.65,2.0,Width,numeric,2.5,7.5,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,5.0,0,1,0,1,5.0,1.418668182607517,0.14680908373482537,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,5.0,0,1,0,1,5.0
68b87f72a4cd11b3e742a547,8296,98.0,LR,w/ XAI,1.0,81.575,2.0,Width,numeric,4.7,14.0,9.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,9.3,0,1,0,1,9.3,1.418668182607517,0.09604011166099369,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,9.3,0,1,0,1,9.3
68b87f72a4cd11b3e742a547,8297,228.0,LR,w/ XAI,0.0,50.776,1.0,Height,numeric,2.9,3.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,1,Height,1.0,1,1,1,1,1.0,0.7021746023649749,0.10737246024166781,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,1,Height,1.0,1,1,1,1,1.0
68b87f72a4cd11b3e742a547,8298,108.0,LR,w/o XAI,0.0,48.615,2.0,Width,numeric,28.0,20.0,-8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,8.0,1,1,1,1,8.0,0.5358201475503822,0.3864256971533559,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,0,2,Width,8.0,1,1,1,1,8.0
68b87f72a4cd11b3e742a547,8299,129.0,LR,w/ XAI,0.0,17.4,2.0,Width,numeric,2.6,6.5,3.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,3.9,1,1,1,1,3.9,1.418668182607517,0.16394820918109976,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,3.9,1,1,1,1,3.9
68b87f72a4cd11b3e742a547,8300,227.0,LR,w/o XAI,1.0,123.167,5.0,Gill,categorical,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,0,5,Gill,1.0,0,1,0,1,1.0,4.696143562000581,1.0,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,0,5,Gill,1.0,0,1,0,1,1.0
68b87f72a4cd11b3e742a547,8301,352.0,LR,w/ XAI,1.0,12.578,2.0,Width,numeric,12.0,9.5,-2.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,2.5,0,1,0,1,2.5,1.418668182607517,0.33598009432840203,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,2.5,0,1,0,1,2.5
68b87f72a4cd11b3e742a547,8302,132.0,LR,w/o XAI,0.0,67.989,2.0,Width,numeric,2.4,1.5,-0.9,0.0,1.0,0.0,1.0,1.0,1.0,0.0,LR,mlp,mushrooms,low,change_path_dt,0,2,Width,0.9,1,1,1,1,0.9,0.5358201475503822,0.0019402154932674578,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,0,2,Width,0.9,1,1,1,1,0.9
68b87f72a4cd11b3e742a547,8303,179.0,LR,w/ XAI,1.0,32.376,2.0,Width,numeric,4.9,17.0,12.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,LR,mlp,mushrooms,low,change_path_dt,1,2,Width,12.1,0,1,0,1,12.1,1.418668182607517,0.09765695790538331,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,1.081751161109279,0.22485954717272855,7.484730864838222,-0.17187400304416922,0.21180630275928505,0.0020431278975760027,change_path_dt,1,2,Width,12.1,0,1,0,1,12.1
