Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,Objective
232,DT,mlp,mushrooms,high,,35,135.0,DT,True,8.499288245225538,30.279,-100,0,0,29.279623943487884
232,DT,mlp,mushrooms,high,,36,273.0,DT,True,8.739387645354022,15.38,-100,1,0,29.279623943487884
232,DT,mlp,mushrooms,high,,37,235.0,DT,True,10.511726553803657,22.844,80,1,1,29.279623943487884
232,DT,mlp,mushrooms,high,,38,44.0,DT,False,8.302642809372491,11.322,60,0,0,29.279623943487884
232,DT,mlp,mushrooms,high,,39,107.0,DT,False,10.204234207354016,9.006,60,1,0,29.279623943487884
187,DT,mlp,mushrooms,low,,0,162.0,DT,False,0.2110866141075085,20.052,-20,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,1,326.0,DT,True,0.2826382731867192,21.041,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,2,237.0,DT,True,0.323286443044341,12.506,-20,1,0,53.110668652370514
187,DT,mlp,mushrooms,low,,3,199.0,DT,True,3.1646509099572167,50.5,-20,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,4,344.0,DT,False,5.609926415971961,7.55,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,5,229.0,DT,False,5.67592831986104,12.805,-20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,6,154.0,DT,False,5.42131972452825,8.205,40,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,7,277.0,DT,False,5.470680321225995,3.628,40,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,8,306.0,DT,True,4.865203227949358,8.72,-60,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,9,169.0,DT,True,5.160138051685776,5.553,-40,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,10,333.0,DT,False,7.294801451860593,3.886,-100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,11,348.0,DT,False,7.148995775928785,36.927,-60,1,0,53.110668652370514
187,DT,mlp,mushrooms,low,,12,250.0,DT,False,7.277581755180497,4.751,-40,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,13,249.0,DT,False,7.052256573828021,5.113,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,14,43.0,DT,True,5.8281534158887816,15.242,80,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,15,156.0,DT,True,5.7979323923730774,16.379,-100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,16,97.0,DT,True,6.159533315668436,10.098,100,1,0,53.110668652370514
187,DT,mlp,mushrooms,low,,17,111.0,DT,True,6.222961256092724,12.826,-100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,18,91.0,DT,True,6.124350349495533,170.426,100,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,19,331.0,DT,True,6.042048777662847,11.584,100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,20,151.0,DT,True,6.1552435925214155,92.893,-40,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,21,363.0,DT,False,6.982956481104765,8.121,-20,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,22,38.0,DT,True,6.979697935453268,15.713,-60,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,23,45.0,DT,False,7.03804256448439,10.91,-20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,24,167.0,DT,True,7.016417681972668,50.343,100,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,25,358.0,DT,False,7.030656015637886,41.486,-40,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,26,181.0,DT,True,6.9093640322224115,16.201,100,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,27,120.0,DT,True,6.9127733881137186,36.406,100,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,28,299.0,DT,False,6.8926523531399475,43.594,-40,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,29,268.0,DT,False,4.201120368888338,6.212,-20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,30,345.0,DT,True,6.832797077104089,9.922,100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,31,105.0,DT,False,7.008653403027469,28.642,20,1,0,53.110668652370514
187,DT,mlp,mushrooms,low,,32,18.0,DT,False,6.93134224975428,11.356,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,33,248.0,DT,False,6.833122192617305,2.835,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,34,95.0,DT,False,3.722852176057629,2.199,20,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,35,50.0,DT,True,6.790595224209326,134.282,-100,0,1,53.110668652370514
187,DT,mlp,mushrooms,low,,36,67.0,DT,False,6.897020303467664,17.192,100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,37,33.0,DT,True,3.9491796859285286,27.793,-60,1,1,53.110668652370514
187,DT,mlp,mushrooms,low,,38,3.0,DT,True,3.758894544387617,12.744,-100,0,0,53.110668652370514
187,DT,mlp,mushrooms,low,,39,29.0,DT,False,6.8694862096630915,101.758,20,0,0,53.110668652370514
181,DT,mlp,mushrooms,low,,0,74.0,DT,False,0.2110866141075085,19.345,-20,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,1,96.0,DT,False,0.2480937322881222,7.146,-20,0,1,23.23612532586155
181,DT,mlp,mushrooms,low,,2,159.0,DT,True,0.3829566224178518,53.819,80,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,3,392.0,DT,False,0.4215426828141133,19.589,-20,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,4,226.0,DT,False,5.293523643470255,4.594,60,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,5,280.0,DT,False,5.176370508205701,17.353,-40,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,6,273.0,DT,True,4.86728483432371,9.686,-100,1,0,23.23612532586155
181,DT,mlp,mushrooms,low,,7,81.0,DT,False,5.145963782942269,33.287,-80,1,0,23.23612532586155
181,DT,mlp,mushrooms,low,,8,199.0,DT,True,5.395257149965598,22.248,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,9,146.0,DT,True,5.21022444555592,36.366,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,10,253.0,DT,False,7.166717506204177,12.146,80,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,11,260.0,DT,False,6.966709882738868,11.067,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,12,204.0,DT,True,5.0435555158377765,7.256,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,13,272.0,DT,False,6.771404180118062,7.987,100,1,0,23.23612532586155
181,DT,mlp,mushrooms,low,,14,138.0,DT,True,5.146428196363746,8.16,100,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,15,225.0,DT,True,3.187161924348153,8.51,-100,0,1,23.23612532586155
181,DT,mlp,mushrooms,low,,16,298.0,DT,True,3.163453169332642,7.139,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,17,68.0,DT,False,6.9613365933453775,9.25,80,1,0,23.23612532586155
181,DT,mlp,mushrooms,low,,18,148.0,DT,False,7.086192466422504,19.033,80,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,19,347.0,DT,True,5.066392057468226,6.177,80,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,20,389.0,DT,True,5.060114719427741,5.77,-80,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,21,44.0,DT,True,4.925603516871921,19.775,-100,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,22,113.0,DT,False,6.968774620418314,10.224,-80,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,23,327.0,DT,True,4.894894738509838,13.67,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,24,110.0,DT,True,6.863431420233946,9.01,-100,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,25,191.0,DT,True,6.848864051582221,37.823,60,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,26,345.0,DT,True,6.727593523901653,17.845,-100,0,0,23.23612532586155
181,DT,mlp,mushrooms,low,,27,134.0,DT,True,6.822220400930612,8.289,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,28,171.0,DT,True,3.7601941678971222,16.658,-100,0,1,23.23612532586155
181,DT,mlp,mushrooms,low,,29,6.0,DT,False,6.793716335736664,18.342,80,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,30,116.0,DT,True,6.9634870082587055,12.028,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,31,137.0,DT,False,4.155537138704585,14.578,-60,0,1,23.23612532586155
181,DT,mlp,mushrooms,low,,32,278.0,DT,True,6.952398842113037,6.187,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,33,346.0,DT,True,6.91621855627231,17.641,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,34,234.0,DT,False,6.902734401431068,8.101,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,35,316.0,DT,True,6.840681167401991,4.651,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,36,127.0,DT,True,6.8517872207070125,6.284,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,37,202.0,DT,True,6.6237349204208,4.243,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,38,170.0,DT,False,6.829135141075451,7.124,100,1,1,23.23612532586155
181,DT,mlp,mushrooms,low,,39,61.0,DT,False,6.714649256965913,4.601,-100,0,0,23.23612532586155
74,DT+LR,mlp,mushrooms,low,,0,178.0,DT,False,0.2110866141075085,17.493,-60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,1,294.0,DT,True,0.2286015204328624,14.251,100,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,2,95.0,DT,False,0.3208556844501022,15.343,-80,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,3,188.0,DT,True,5.307701129789868,12.816,-100,0,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,4,3.0,LR,True,3.5860819127685857,25.538,-60,0,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,5,311.0,LR,True,5.3009554598998685,23.291,60,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,6,116.0,LR,True,5.253138872680156,28.295,-80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,7,328.0,DT,False,5.335428110621763,11.588,60,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,8,230.0,DT,False,4.734435755674247,6.756,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,9,386.0,DT,True,4.764272487049846,6.611,100,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,10,56.0,DT,False,6.8080264520197655,9.449,60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,11,67.0,DT,False,7.18861829497766,8.74,-80,0,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,12,122.0,LR,False,7.04924486296782,6.593,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,13,105.0,LR,True,6.840297338790592,42.785,40,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,14,134.0,LR,False,6.903897421963235,8.022,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,15,273.0,LR,True,6.569029363453273,17.471,-80,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,16,280.0,DT,False,6.7929633170444585,6.078,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,17,16.0,LR,True,6.1350905182788,17.437,-40,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,18,288.0,LR,True,5.961122396333197,27.055,-20,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,19,61.0,DT,False,6.299152862349802,21.696,-80,0,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,20,391.0,LR,True,6.408390256294137,37.415,-40,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,21,98.0,LR,False,6.073809505214727,11.859,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,22,219.0,DT,False,6.017976094078815,24.374,40,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,23,305.0,DT,False,6.1285399244930625,7.102,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,24,252.0,LR,True,6.128195888962909,16.447,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,25,381.0,DT,False,5.794547035324725,9.041,60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,26,301.0,LR,True,5.687654054283674,14.446,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,27,327.0,DT,True,5.790654774542348,19.26,60,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,28,115.0,LR,False,6.73271517139219,16.265,-80,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,29,264.0,LR,True,6.925044540201151,22.125,40,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,30,175.0,DT,False,6.895735820104955,7.786,60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,31,123.0,DT,True,4.970686597188044,7.468,100,1,0,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,32,382.0,LR,True,6.798268626618164,28.421,80,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,33,378.0,LR,True,6.82499128923061,19.813,60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,34,190.0,LR,True,6.90119976374387,14.701,80,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,35,376.0,DT,False,7.018086316193382,16.546,-60,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,36,284.0,LR,False,6.649088807892462,24.859,-40,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,37,367.0,LR,False,6.816055216597404,24.169,-60,1,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,38,304.0,LR,False,6.818858992230566,8.34,60,0,1,27.61495687059392
74,DT+LR,mlp,mushrooms,low,,39,0.0,DT,True,5.063235541940768,9.011,-100,0,0,27.61495687059392
61,DT+LR,mlp,mushrooms,low,,0,52.0,DT,True,10.770954098521887,66.271,-40,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,1,307.0,DT,True,0.2073399520528911,16.232,-60,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,2,99.0,LR,True,6.408325319968602,16.551,20,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,3,375.0,LR,False,5.212816372709072,6.89,20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,4,292.0,DT,True,5.350216134713781,19.929,60,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,5,256.0,DT,False,6.698692251107308,7.668,20,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,6,117.0,DT,False,7.255906120532443,13.902,-40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,7,328.0,DT,False,7.226602793619921,3.809,-40,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,8,331.0,LR,True,7.178043104011556,3.858,-80,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,9,24.0,LR,True,7.125603701503431,11.146,40,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,10,222.0,DT,False,7.119057066198598,7.58,-80,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,11,325.0,LR,True,6.721564973049326,4.478,-40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,12,25.0,DT,True,5.708916887742795,16.047,60,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,13,227.0,DT,False,6.1018004954673675,6.691,20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,14,3.0,DT,False,3.865464260022997,3.171,-60,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,15,192.0,LR,False,3.858759912514897,4.572,-80,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,16,171.0,DT,False,3.690920451482346,3.183,-100,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,17,169.0,DT,True,7.058392113586816,16.036,40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,18,392.0,LR,False,7.066227842080226,6.168,-20,0,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,19,327.0,DT,False,7.094196904516035,15.472,-20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,20,190.0,DT,False,7.005797096117504,12.105,40,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,21,274.0,LR,False,6.849158286349301,6.003,60,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,22,61.0,LR,True,6.965495155317804,9.797,40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,23,63.0,DT,True,7.1298062670002516,17.004,-40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,24,238.0,LR,True,7.078472775484743,9.163,-20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,25,87.0,LR,True,6.896947241969119,5.607,20,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,26,360.0,LR,False,6.911261349658365,6.923,-40,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,27,387.0,LR,True,7.13525460617744,6.862,-60,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,28,223.0,DT,True,6.815493616464837,12.234,60,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,29,115.0,LR,False,6.925207393332017,5.405,-60,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,30,202.0,DT,False,6.97115078586875,4.682,-40,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,31,8.0,LR,False,6.773425826818241,9.324,-20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,32,143.0,DT,True,6.725311508895908,18.04,-60,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,33,378.0,DT,True,7.107660790578747,17.143,60,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,34,399.0,DT,True,6.947620682132386,6.344,-60,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,35,77.0,DT,False,6.815328914767955,10.24,-60,0,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,36,125.0,LR,False,6.848357018355825,11.718,20,1,0,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,37,294.0,DT,False,6.970156849508956,16.022,-20,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,38,182.0,DT,False,6.87325834117347,4.364,60,1,1,49.616953482201716
61,DT+LR,mlp,mushrooms,low,,39,210.0,DT,False,6.9855053494879025,5.132,-40,0,1,49.616953482201716
211,LR,mlp,mushrooms,low,,0,5.0,LR,True,6.213923766145019,72.429,-60,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,1,239.0,LR,False,6.176770318941308,26.913,20,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,2,150.0,LR,True,5.791684532243348,20.834,-40,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,3,277.0,LR,False,8.90269508420282,8.514,20,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,4,168.0,LR,False,9.01307341849979,13.591,60,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,5,326.0,LR,True,8.156382047406405,3.715,-80,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,6,377.0,LR,True,9.116792347165989,3.076,-80,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,7,312.0,LR,False,8.864285082101258,4.138,40,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,8,355.0,LR,False,8.678347546775433,2.39,40,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,9,145.0,LR,True,8.64462153629172,2.15,-80,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,10,227.0,LR,True,8.524279880626462,7.919,-100,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,11,220.0,LR,False,8.54815207697651,5.143,40,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,12,169.0,LR,False,8.94731388087754,18.301,60,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,13,111.0,LR,False,8.935791973690854,3.913,80,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,14,161.0,LR,False,8.66182181636733,17.472,-40,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,15,284.0,LR,True,8.672793262166369,2.176,-80,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,16,28.0,LR,False,8.54303707892458,10.412,-80,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,17,233.0,LR,False,8.884088413023797,15.569,60,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,18,242.0,LR,False,8.615978340022185,21.588,40,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,19,23.0,LR,True,8.824283219107702,3.208,-100,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,20,339.0,LR,False,8.769802254759849,12.457,20,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,21,248.0,LR,True,8.908165262585577,6.252,-60,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,22,356.0,LR,False,8.677259003728164,28.86,-60,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,23,139.0,LR,True,8.434494067010611,5.007,-80,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,24,115.0,LR,True,8.913180690369554,5.396,-80,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,25,376.0,LR,False,8.461671844590061,60.595,-40,0,1,35.32420873483837
211,LR,mlp,mushrooms,low,,26,92.0,LR,False,8.433901151194096,8.22,40,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,27,39.0,LR,True,8.056081996500609,3.097,-40,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,28,136.0,LR,True,8.631656168496587,8.138,-40,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,29,153.0,LR,True,8.856460000095337,3.957,60,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,30,340.0,LR,False,8.8836681243156,5.147,-60,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,31,65.0,LR,False,8.599201616537265,4.172,-60,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,32,117.0,LR,False,8.874374140641521,14.49,60,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,33,381.0,LR,True,8.68421779207796,8.47,-100,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,34,357.0,LR,True,8.794414484994254,4.475,-60,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,35,267.0,LR,False,8.209698979400615,3.07,60,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,36,20.0,LR,False,8.343156856399688,2.881,40,0,0,35.32420873483837
211,LR,mlp,mushrooms,low,,37,201.0,LR,False,8.772721795245372,5.636,-40,1,1,35.32420873483837
211,LR,mlp,mushrooms,low,,38,22.0,LR,True,8.659936383881691,4.086,40,1,0,35.32420873483837
211,LR,mlp,mushrooms,low,,39,121.0,LR,True,8.892660771125371,6.969,60,0,1,35.32420873483837
146,LR,mlp,mushrooms,high,,0,18.0,LR,False,8.165709008298107,55.341,40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,1,152.0,LR,False,8.064479432692144,15.148,-40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,2,129.0,LR,True,6.417652820110137,31.646,-100,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,3,335.0,LR,True,6.475771348024039,77.964,-100,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,4,179.0,LR,True,6.310893530593514,23.48,-100,1,1,31.37252991732427
146,LR,mlp,mushrooms,high,,5,317.0,LR,True,6.128078195208464,21.552,-60,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,6,229.0,LR,True,5.9039710702578025,17.076,40,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,7,382.0,LR,True,5.976555266679473,24.797,-60,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,8,313.0,LR,True,6.52453506578963,20.667,40,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,9,148.0,LR,False,8.091093890315632,13.683,40,1,0,31.37252991732427
146,LR,mlp,mushrooms,high,,10,264.0,LR,False,7.766388868362151,11.843,40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,11,275.0,LR,False,8.129492739551166,5.568,-60,1,0,31.37252991732427
146,LR,mlp,mushrooms,high,,12,50.0,LR,True,8.584988425645445,10.097,-80,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,13,324.0,LR,True,8.37401450631857,3.869,60,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,14,359.0,LR,False,8.14513589688114,12.173,-60,1,0,31.37252991732427
146,LR,mlp,mushrooms,high,,15,154.0,LR,True,8.67143962634076,18.092,-60,1,0,31.37252991732427
146,LR,mlp,mushrooms,high,,16,81.0,LR,True,8.667672682814443,8.297,-60,1,1,31.37252991732427
146,LR,mlp,mushrooms,high,,17,39.0,LR,False,7.512315425750799,11.428,-100,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,18,170.0,LR,False,7.551753349500809,6.852,-20,1,0,31.37252991732427
146,LR,mlp,mushrooms,high,,19,387.0,LR,False,8.019296893540298,4.377,40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,20,0.0,LR,True,8.49488909332404,16.66,-40,0,1,31.37252991732427
146,LR,mlp,mushrooms,high,,21,137.0,LR,False,7.443715349383902,10.589,40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,22,3.0,LR,False,7.435714806494539,12.684,-40,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,23,32.0,LR,True,8.791844112142112,25.318,-20,0,0,31.37252991732427
146,LR,mlp,mushrooms,high,,24,106.0,LR,False,7.79688536513663,18.066,-60,0,0,31.37252991732427
