counterfactual_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,phase,phaseTrialId,shown_xai_type,tested_w_xai,step,condition_name,explanation_type,selected_strategy,ai_prediction,agent_prediction,cognitive_correct_vs_ai,prob_correct,pred_time
0,41,12,1,2,single_condition,logistic_regression,wine_quality,21,testing,2,logistic_regression,True,11,linear_regression,lr,lr_heuristic,0,1,False,0.47928933351150016,3.344177597999381
0,41,13,1,3,single_condition,logistic_regression,wine_quality,13,testing,3,logistic_regression,True,12,linear_regression,lr,lr_heuristic,0,1,False,0.2624585371705803,4.93087009969211
1,41,14,1,4,single_condition,logistic_regression,wine_quality,23,testing,4,logistic_regression,False,13,linear_regression,none,lr_heuristic,0,0,True,0.8510944238605704,3.1960464464896594
1,41,15,1,5,single_condition,logistic_regression,wine_quality,27,testing,5,logistic_regression,False,14,linear_regression,none,lr_heuristic,1,1,True,0.6261687786622884,3.356809630723503
1,41,16,1,6,single_condition,logistic_regression,wine_quality,25,testing,6,logistic_regression,False,15,linear_regression,none,lr_heuristic,0,0,True,0.8384619355332532,3.267703955582554
1,41,17,1,7,single_condition,logistic_regression,wine_quality,26,testing,7,logistic_regression,True,16,linear_regression,lr,lr_heuristic,1,1,True,0.7055400425374229,3.4090197092760457
1,41,18,1,8,single_condition,logistic_regression,wine_quality,28,testing,8,logistic_regression,False,17,linear_regression,none,lr_heuristic,1,1,True,0.6680557303585624,3.43521166639373
0,41,19,1,9,single_condition,logistic_regression,wine_quality,19,testing,9,logistic_regression,False,18,linear_regression,none,lr_calculation,0,1,False,0.4726614079774961,5.908179195972129
1,41,20,1,10,single_condition,logistic_regression,wine_quality,17,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,0,0,True,0.5085269865019568,4.9398603869335425
1,41,21,1,11,single_condition,logistic_regression,wine_quality,12,testing,11,logistic_regression,True,20,linear_regression,lr,lr_heuristic,1,1,True,0.6858836798307355,3.4547529743087457
1,41,22,1,12,single_condition,logistic_regression,wine_quality,11,testing,12,logistic_regression,False,21,linear_regression,none,lr_heuristic,1,1,True,0.5875269726404186,3.4656960116604356
1,41,23,1,13,single_condition,logistic_regression,wine_quality,20,testing,13,logistic_regression,False,22,linear_regression,none,lr_calculation,1,1,True,0.6057648572635954,5.875280297636623
1,41,24,1,14,single_condition,logistic_regression,wine_quality,24,testing,14,logistic_regression,True,23,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,41,25,1,15,single_condition,logistic_regression,wine_quality,22,testing,15,logistic_regression,True,24,linear_regression,lr,lr_heuristic,1,1,True,0.855158725076451,3.4106706325728613
0,41,26,1,16,single_condition,logistic_regression,wine_quality,29,testing,16,logistic_regression,False,25,linear_regression,none,lr_heuristic,0,1,False,0.2839230228365518,3.4879944800439646
0,41,27,1,17,single_condition,logistic_regression,wine_quality,15,testing,17,logistic_regression,True,26,linear_regression,lr,lr_calculation,1,0,False,0.5,4.9399999999999995
0,41,28,1,18,single_condition,logistic_regression,wine_quality,16,testing,18,logistic_regression,False,27,linear_regression,none,lr_calculation,0,1,False,0.44667303965021166,5.797437796513858
1,41,29,1,19,single_condition,logistic_regression,wine_quality,18,testing,19,logistic_regression,True,28,linear_regression,lr,lr_heuristic,1,1,True,0.9142492207257764,4.820265100676668
0,41,30,1,20,single_condition,logistic_regression,wine_quality,14,testing,20,logistic_regression,False,29,linear_regression,none,lr_heuristic,0,1,False,0.3807381215733314,4.924103819923969
1,42,1,1,1,single_condition,hybrid,wine_quality,6,training,1,decision_tree,,0,hybrid,dt,dt_traversal,0,0,True,0.875,15.931322408342053
1,42,2,1,2,single_condition,hybrid,wine_quality,5,training,2,decision_tree,,1,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
0,42,3,1,3,single_condition,hybrid,wine_quality,3,training,3,decision_tree,,2,hybrid,dt,dt_traversal,1,0,False,0.1875,12.552183725893588
1,42,4,1,4,single_condition,hybrid,wine_quality,8,training,4,decision_tree,,3,hybrid,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
1,42,5,1,5,single_condition,hybrid,wine_quality,7,training,5,decision_tree,,4,hybrid,dt,dt_traversal,1,1,True,0.75,15.931322408342053
0,42,6,1,6,single_condition,hybrid,wine_quality,0,training,6,logistic_regression,,5,hybrid,lr,dt_traversal,1,0,False,0.5,3.4645401900392216
1,42,7,1,7,single_condition,hybrid,wine_quality,4,training,7,logistic_regression,,6,hybrid,lr,dt_traversal,0,0,True,0.625,5.963730830746339
1,42,8,1,8,single_condition,hybrid,wine_quality,2,training,8,logistic_regression,,7,hybrid,lr,dt_traversal,0,0,True,0.5625,10.900143535854363
0,42,9,1,9,single_condition,hybrid,wine_quality,9,training,9,logistic_regression,,8,hybrid,lr,dt_traversal,1,0,False,0.46875,12.045660760156888
1,42,10,1,10,single_condition,hybrid,wine_quality,1,training,10,logistic_regression,,9,hybrid,lr,dt_traversal,0,0,True,0.71875,8.185603345815142
1,42,11,1,1,single_condition,hybrid,wine_quality,27,testing,1,decision_tree,True,10,hybrid,dt,dt_traversal,1,1,True,0.9375,23.086559089669713
1,42,12,1,2,single_condition,hybrid,wine_quality,23,testing,2,logistic_regression,True,11,hybrid,lr,dt_traversal,0,0,True,0.5,10.931393535854363
0,42,13,1,3,single_condition,hybrid,wine_quality,20,testing,3,logistic_regression,False,12,hybrid,none,dt_traversal,1,0,False,0.46875,6.94061541537317
0,42,14,1,4,single_condition,hybrid,wine_quality,11,testing,4,logistic_regression,False,13,hybrid,none,dt_traversal,1,0,False,0.46875,6.600218799981402
1,42,15,1,5,single_condition,hybrid,wine_quality,16,testing,5,decision_tree,True,14,hybrid,dt,dt_traversal,0,0,True,0.6875,12.552183725893588
1,42,16,1,6,single_condition,hybrid,wine_quality,25,testing,6,logistic_regression,True,15,hybrid,lr,dt_traversal,0,0,True,0.65625,7.762097604380966
1,42,17,1,7,single_condition,hybrid,wine_quality,14,testing,7,logistic_regression,False,16,hybrid,none,dt_traversal,0,0,True,0.59375,10.178132052986015
1,42,18,1,8,single_condition,hybrid,wine_quality,15,testing,8,decision_tree,True,17,hybrid,dt,dt_traversal,1,1,True,0.9375,15.931322408342053
0,42,19,1,9,single_condition,hybrid,wine_quality,13,testing,9,logistic_regression,True,18,hybrid,lr,dt_traversal,0,1,False,0.46875,4.749051672907571
1,42,20,1,10,single_condition,hybrid,wine_quality,24,testing,10,decision_tree,True,19,hybrid,dt,dt_traversal,1,1,True,1.0,23.086559089669713
1,42,21,1,11,single_condition,hybrid,wine_quality,10,testing,11,decision_tree,True,20,hybrid,dt,dt_traversal,1,1,True,0.6875,12.552183725893588
1,42,22,1,12,single_condition,hybrid,wine_quality,21,testing,12,decision_tree,False,21,hybrid,none,dt_traversal,0,0,True,0.6875,6.977586121512617
1,42,23,1,13,single_condition,hybrid,wine_quality,18,testing,13,logistic_regression,False,22,hybrid,none,dt_traversal,1,1,True,0.59375,6.568572184589633
1,42,24,1,14,single_condition,hybrid,wine_quality,29,testing,14,decision_tree,False,23,hybrid,none,dt_traversal,0,0,True,0.5,4.686551672907571
1,42,25,1,15,single_condition,hybrid,wine_quality,17,testing,15,logistic_regression,False,24,hybrid,none,dt_traversal,0,0,True,0.5,5.630060153824694
1,42,26,1,16,single_condition,hybrid,wine_quality,22,testing,16,decision_tree,False,25,hybrid,none,dt_traversal,1,1,True,0.53125,3.2731947384515228
1,42,27,1,17,single_condition,hybrid,wine_quality,26,testing,17,logistic_regression,False,26,hybrid,none,dt_traversal,1,1,True,0.5625,5.421389476903046
0,42,28,1,18,single_condition,hybrid,wine_quality,28,testing,18,decision_tree,True,27,hybrid,dt,dt_traversal,1,0,False,0.375,22.080685149628117
0,42,29,1,19,single_condition,hybrid,wine_quality,12,testing,19,logistic_regression,False,28,hybrid,none,dt_traversal,1,0,False,0.46875,5.087718799981401
1,42,30,1,20,single_condition,hybrid,wine_quality,19,testing,20,decision_tree,True,29,hybrid,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
0,43,1,1,1,single_condition,decision_tree,wine_quality,3,training,1,decision_tree,,0,decision_tree,dt,dt_traversal,1,0,False,0.1875,15.931322408342053
0,43,2,1,2,single_condition,decision_tree,wine_quality,7,training,2,decision_tree,,1,decision_tree,dt,dt_traversal,1,0,False,0.5,15.931322408342053
1,43,3,1,3,single_condition,decision_tree,wine_quality,8,training,3,decision_tree,,2,decision_tree,dt,dt_traversal,1,1,True,0.75,12.552183725893588
1,43,4,1,4,single_condition,decision_tree,wine_quality,1,training,4,decision_tree,,3,decision_tree,dt,dt_traversal,0,0,True,0.75,15.931322408342053
1,43,5,1,5,single_condition,decision_tree,wine_quality,2,training,5,decision_tree,,4,decision_tree,dt,dt_traversal,0,0,True,0.9375,15.931322408342053
1,43,6,1,6,single_condition,decision_tree,wine_quality,9,training,6,decision_tree,,5,decision_tree,dt,dt_traversal,1,1,True,0.75,23.086559089669713
1,43,7,1,7,single_condition,decision_tree,wine_quality,6,training,7,decision_tree,,6,decision_tree,dt,dt_traversal,0,0,True,0.9375,23.086559089669713
1,43,8,1,8,single_condition,decision_tree,wine_quality,5,training,8,decision_tree,,7,decision_tree,dt,dt_traversal,1,1,True,0.8125,23.086559089669713
1,43,9,1,9,single_condition,decision_tree,wine_quality,4,training,9,decision_tree,,8,decision_tree,dt,dt_traversal,0,0,True,0.875,23.086559089669713
0,43,10,1,10,single_condition,decision_tree,wine_quality,0,training,10,decision_tree,,9,decision_tree,dt,dt_traversal,1,0,False,0.0625,23.086559089669713
1,43,11,1,1,single_condition,decision_tree,wine_quality,21,testing,1,decision_tree,False,10,decision_tree,none,dt_traversal,0,0,True,0.5,3.950545931473396
1,43,12,1,2,single_condition,decision_tree,wine_quality,13,testing,2,decision_tree,True,11,decision_tree,dt,dt_traversal,0,0,True,0.8125,12.639166501591063
1,43,13,1,3,single_condition,decision_tree,wine_quality,17,testing,3,decision_tree,True,12,decision_tree,dt,dt_traversal,0,0,True,0.9375,12.552183725893588
1,43,14,1,4,single_condition,decision_tree,wine_quality,23,testing,4,decision_tree,False,13,decision_tree,none,dt_traversal,0,0,True,0.5,4.169295931473396
0,43,15,1,5,single_condition,decision_tree,wine_quality,24,testing,5,decision_tree,False,14,decision_tree,none,dt_traversal,1,0,False,0.4375,5.265139476903047
1,43,16,1,6,single_condition,decision_tree,wine_quality,19,testing,6,decision_tree,True,15,decision_tree,dt,dt_traversal,0,0,True,0.8125,15.931322408342053
0,43,17,1,7,single_condition,decision_tree,wine_quality,10,testing,7,decision_tree,False,16,decision_tree,none,dt_traversal,1,0,False,0.5,7.338591862946793
1,43,18,1,8,single_condition,decision_tree,wine_quality,15,testing,8,decision_tree,False,17,decision_tree,none,dt_traversal,1,1,True,0.5625,10.661882052986018
1,43,19,1,9,single_condition,decision_tree,wine_quality,26,testing,9,decision_tree,True,18,decision_tree,dt,dt_traversal,1,1,True,0.75,15.931322408342053
0,43,20,1,10,single_condition,decision_tree,wine_quality,22,testing,10,decision_tree,True,19,decision_tree,dt,dt_traversal,1,0,False,0.1875,12.552183725893588
1,43,21,1,11,single_condition,decision_tree,wine_quality,14,testing,11,decision_tree,False,20,decision_tree,none,dt_traversal,0,0,True,0.65625,5.994980830746338
1,43,22,1,12,single_condition,decision_tree,wine_quality,16,testing,12,decision_tree,True,21,decision_tree,dt,dt_traversal,0,0,True,0.6875,12.552183725893588
1,43,23,1,13,single_condition,decision_tree,wine_quality,25,testing,13,decision_tree,False,22,decision_tree,none,dt_traversal,0,0,True,0.59375,5.47106315577592
1,43,24,1,14,single_condition,decision_tree,wine_quality,18,testing,14,decision_tree,False,23,decision_tree,none,dt_traversal,1,1,True,0.5625,5.296389476903047
0,43,25,1,15,single_condition,decision_tree,wine_quality,28,testing,15,decision_tree,True,24,decision_tree,dt,dt_traversal,1,0,False,0.25,16.902076505213778
1,43,26,1,16,single_condition,decision_tree,wine_quality,27,testing,16,decision_tree,True,25,decision_tree,dt,dt_traversal,1,1,True,0.8125,12.552183725893588
0,43,27,1,17,single_condition,decision_tree,wine_quality,12,testing,17,decision_tree,False,26,decision_tree,none,dt_traversal,1,0,False,0.5,5.96373083074634
1,43,28,1,18,single_condition,decision_tree,wine_quality,20,testing,18,decision_tree,True,27,decision_tree,dt,dt_traversal,1,1,True,0.875,28.003279544834864
1,43,29,1,19,single_condition,decision_tree,wine_quality,11,testing,19,decision_tree,False,28,decision_tree,none,dt_traversal,1,1,True,0.5625,3.5570240615298765
1,43,30,1,20,single_condition,decision_tree,wine_quality,29,testing,20,decision_tree,True,29,decision_tree,dt,dt_traversal,0,0,True,0.75,15.931322408342053
1,44,1,1,1,single_condition,logistic_regression,wine_quality,3,training,1,logistic_regression,,0,linear_regression,lr,lr_heuristic,1,1,True,0.7538039590518599,4.69560090967677
0,44,2,1,2,single_condition,logistic_regression,wine_quality,2,training,2,logistic_regression,,1,linear_regression,lr,lr_heuristic,0,1,False,0.1522957813173046,4.697772210548433
1,44,3,1,3,single_condition,logistic_regression,wine_quality,0,training,3,logistic_regression,,2,linear_regression,lr,lr_heuristic,1,1,True,0.5532701755866292,3.3770824679867864
1,44,4,1,4,single_condition,logistic_regression,wine_quality,7,training,4,logistic_regression,,3,linear_regression,lr,lr_heuristic,1,1,True,0.8551781145313093,3.2141520844510723
0,44,5,1,5,single_condition,logistic_regression,wine_quality,9,training,5,logistic_regression,,4,linear_regression,lr,lr_heuristic,1,0,False,0.46330092777324616,3.3195357133377215
1,44,6,1,6,single_condition,logistic_regression,wine_quality,8,training,6,logistic_regression,,5,linear_regression,lr,lr_heuristic,1,1,True,0.9339353159413919,4.666834825831545
0,44,7,1,7,single_condition,logistic_regression,wine_quality,4,training,7,logistic_regression,,6,linear_regression,lr,lr_heuristic,0,1,False,0.3426571746342537,3.1783195112843354
0,44,8,1,8,single_condition,logistic_regression,wine_quality,6,training,8,logistic_regression,,7,linear_regression,lr,lr_heuristic,0,1,False,0.09264995357297012,4.747649549202631
1,44,9,1,9,single_condition,logistic_regression,wine_quality,5,training,9,logistic_regression,,8,linear_regression,lr,lr_heuristic,1,1,True,0.5598037563513638,3.5423592619655078
1,44,10,1,10,single_condition,logistic_regression,wine_quality,1,training,10,logistic_regression,,9,linear_regression,lr,lr_heuristic,0,0,True,0.6934930203156535,3.234492971045047
1,44,11,1,1,single_condition,logistic_regression,wine_quality,27,testing,1,logistic_regression,True,10,linear_regression,lr,lr_heuristic,1,1,True,0.7128293132082588,3.2724762602702024
0,44,12,1,2,single_condition,logistic_regression,wine_quality,13,testing,2,logistic_regression,True,11,linear_regression,lr,lr_heuristic,0,1,False,0.49048728036612765,3.493381813970882
1,44,13,1,3,single_condition,logistic_regression,wine_quality,26,testing,3,logistic_regression,False,12,linear_regression,none,lr_heuristic,1,1,True,0.7493537002365724,3.284646976488953
1,44,14,1,4,single_condition,logistic_regression,wine_quality,28,testing,4,logistic_regression,True,13,linear_regression,lr,lr_heuristic,1,1,True,0.7397506448473261,3.3297601185615004
0,44,15,1,5,single_condition,logistic_regression,wine_quality,21,testing,5,logistic_regression,True,14,linear_regression,lr,lr_heuristic,0,1,False,0.4774669373415459,3.449403729734778
1,44,16,1,6,single_condition,logistic_regression,wine_quality,23,testing,6,logistic_regression,False,15,linear_regression,none,lr_calculation,0,0,True,0.5539209356909058,5.825316793902228
0,44,17,1,7,single_condition,logistic_regression,wine_quality,15,testing,7,logistic_regression,False,16,linear_regression,none,lr_calculation,1,0,False,0.48642459523323683,5.882267679754938
1,44,18,1,8,single_condition,logistic_regression,wine_quality,10,testing,8,logistic_regression,True,17,linear_regression,lr,lr_heuristic,1,1,True,0.7954857945310299,3.3704495177061498
0,44,19,1,9,single_condition,logistic_regression,wine_quality,19,testing,9,logistic_regression,True,18,linear_regression,lr,lr_heuristic,0,1,False,0.42721833833235956,3.325790677371957
1,44,20,1,10,single_condition,logistic_regression,wine_quality,18,testing,10,logistic_regression,True,19,linear_regression,lr,lr_calculation,1,1,True,0.6489841746708832,4.896324323013801
1,44,21,1,11,single_condition,logistic_regression,wine_quality,22,testing,11,logistic_regression,False,20,linear_regression,none,lr_calculation,1,1,True,0.7022455569905695,5.781413858154886
1,44,22,1,12,single_condition,logistic_regression,wine_quality,14,testing,12,logistic_regression,False,21,linear_regression,none,lr_heuristic,0,0,True,0.5143456840058249,3.3359791145320763
1,44,23,1,13,single_condition,logistic_regression,wine_quality,11,testing,13,logistic_regression,False,22,linear_regression,none,lr_heuristic,1,1,True,0.6210293626680901,3.4541345924268816
1,44,24,1,14,single_condition,logistic_regression,wine_quality,24,testing,14,logistic_regression,False,23,linear_regression,none,lr_calculation,1,1,True,0.6704125030553236,5.845941860010729
1,44,25,1,15,single_condition,logistic_regression,wine_quality,12,testing,15,logistic_regression,False,24,linear_regression,none,lr_calculation,1,1,True,0.6357690325065988,5.820305946211727
