forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,180,2,1,2,single_condition,input_gradients,importance,wine_quality,589,training,2,1,,infer_with_explanation,ImportanceCategorization,"[0.39393940567970276, 0.5869565010070801, 0.01978239417076111, 0.035087719559669495, -0.019607843831181526]","[1.0, 0.340959819945534, 0.01808151662982796, 0.03719088830878975, 0.028863080317772696]",{1: 1.0},1,5.0,True,5.0
0,180,3,1,3,single_condition,input_gradients,importance,wine_quality,225,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.39393940567970276, 0.239130437374115, 0.5143422484397888, 0.28070175647735596, 0.6078431606292725]",,{1: 1.0},1,5.0,False,
0,180,3,1,3,single_condition,input_gradients,importance,wine_quality,225,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.39393940567970276, 0.239130437374115, 0.5143422484397888, 0.28070175647735596, 0.6078431606292725]","[0.3616698924819248, 0.4543994791700183, 0.007615496127047298, 0.08558285440921219, 1.0]",{1: 1.0},1,5.0,False,5.0
1,180,4,1,4,single_condition,input_gradients,importance,wine_quality,834,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.06060606241226196, 0.0, 0.11869436502456665, 0.7280701994895935, 0.5098039507865906]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,180,4,1,4,single_condition,input_gradients,importance,wine_quality,834,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.06060606241226196, 0.0, 0.11869436502456665, 0.7280701994895935, 0.5098039507865906]","[0.06419571436548481, 0.0, 0.009567425859163732, 1.0, 0.30087983535900187]","{1: 0.3834601516442021, 0: 0.616539848355798}",0,5.0,True,5.0
0,180,5,1,1,single_condition,input_gradients,importance,wine_quality,294,testing,1,0,True,infer_with_explanation,ImportanceCategorization,"[0.09090909361839294, 0.739130437374115, 0.4154302775859833, 0.12280701845884323, -0.019607843831181526]","[0.08053459575887711, 1.0, 0.43526210044934066, 0.05254481626814127, 0.011578189515227539]","{1: 0.9613338525247404, 0: 0.03866614747525963}",1,5.0,False,
0,180,6,1,2,single_condition,input_gradients,importance,wine_quality,505,testing,2,1,False,infer_no_explanation,ImportanceCategorization,"[1.0, 0.6739130616188049, 0.1483679562807083, 0.38596490025520325, 0.19607843458652496]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,180,7,1,3,single_condition,input_gradients,importance,wine_quality,882,testing,3,1,True,infer_with_explanation,ImportanceCategorization,"[0.8484848737716675, 0.6739130616188049, 0.1483679562807083, 0.07017543911933899, 0.3137255012989044]","[1.0, 0.9850123737988489, 0.2569415627687917, 0.05333479945519032, 0.09080547904835283]","{1: 0.9585060080377891, 0: 0.04149399196221085}",1,5.0,True,
0,180,8,1,4,single_condition,input_gradients,importance,wine_quality,344,testing,4,1,False,infer_no_explanation,ImportanceCategorization,"[0.4545454680919647, 0.6739130616188049, 0.20771513879299164, 0.5263158082962036, 0.11764705926179886]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,180,9,1,5,single_condition,input_gradients,importance,wine_quality,733,testing,5,0,False,infer_no_explanation,ImportanceCategorization,"[0.09090909361839294, 0.28260868787765503, 0.6033629775047302, 0.31578946113586426, 0.9607843160629272]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,180,10,1,6,single_condition,input_gradients,importance,wine_quality,725,testing,6,0,True,infer_with_explanation,ImportanceCategorization,"[0.3636363744735718, 0.17391304671764374, 0.01978239417076111, 0.6842105388641357, 0.45098039507865906]","[0.035617946687615434, 0.15909268658670417, 0.01961278931504753, 1.0, 0.41500010264594245]","{1: 0.3473175309790637, 0: 0.6526824690209363}",0,5.0,True,
0,181,1,1,1,single_condition,lime,none,wine_quality,1076,training,1,1,,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.5652173757553101, -0.029673591256141663, 0.08771929889917374, 0.1764705926179886]",,"{0: 0.5, 1: 0.5}",0,0.1,False,5.0
1,181,2,1,2,single_condition,lime,none,wine_quality,1477,training,2,1,,infer_no_explanation,SensitiveFeatures,"[1.3333333730697632, 0.8913043737411499, 0.7715133428573608, 0.35087719559669495, 0.9411764740943909]",,{1: 1.0},1,0.09999999999999964,True,5.0
0,181,3,1,3,single_condition,lime,none,wine_quality,615,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.1515151560306549, 0.21739129722118378, 0.5934718251228333, 0.5789473652839661, 0.8627451062202454]",,{1: 1.0},1,0.09999999999999964,False,5.0
0,181,4,1,4,single_condition,lime,none,wine_quality,825,training,4,0,,infer_no_explanation,SensitiveFeatures,"[0.4545454680919647, 0.043478261679410934, 0.2571711242198944, 0.3333333432674408, 0.5882353186607361]",,"{1: 0.5070218977267371, 0: 0.492978102273263}",1,0.09999999999999964,False,5.0
1,181,5,1,1,single_condition,lime,none,wine_quality,192,testing,1,0,True,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.30434781312942505, 1.1374876499176025, 0.6315789222717285, 0.4313725531101227]",,"{1: 0.2920939743681329, 0: 0.7079060256318671}",0,0.10000000000000142,True,
0,181,6,1,2,single_condition,lime,none,wine_quality,1371,testing,2,1,True,infer_no_explanation,SensitiveFeatures,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]",,"{1: 0.4396985855590605, 0: 0.5603014144409395}",0,0.10000000000000142,False,
0,181,7,1,3,single_condition,lime,none,wine_quality,344,testing,3,1,False,infer_no_explanation,SensitiveFeatures,"[0.4545454680919647, 0.6739130616188049, 0.20771513879299164, 0.5263158082962036, 0.11764705926179886]",,"{1: 0.37420188158992373, 0: 0.6257981184100763}",0,0.10000000000000142,False,
1,181,8,1,4,single_condition,lime,none,wine_quality,13,testing,4,0,True,infer_no_explanation,SensitiveFeatures,"[-0.03030303120613098, 2.36956524848938, 0.17804154753684998, 0.5964912176132202, 0.3921568691730499]",,"{1: 0.36046359375846176, 0: 0.6395364062415383}",0,0.10000000000000142,True,
1,181,9,1,5,single_condition,lime,none,wine_quality,27,testing,5,0,False,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.95652174949646, 0.2571711242198944, 0.28070175647735596, 0.21568627655506134]",,"{1: 0.3705109338981232, 0: 0.6294890661018767}",0,0.10000000000000142,True,
0,181,10,1,6,single_condition,lime,none,wine_quality,940,testing,6,1,False,infer_no_explanation,SensitiveFeatures,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]",,"{1: 0.4295920865825507, 0: 0.5704079134174493}",0,0.10000000000000142,False,
1,182,1,1,1,single_condition,lime,attribution,wine_quality,1073,training,1,0,,infer_no_explanation,AttributionSum,"[0.4545454680919647, 0.239130437374115, 0.2571711242198944, 0.6140350699424744, 0.4901960790157318]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,182,1,1,1,single_condition,lime,attribution,wine_quality,1073,training,1,0,,infer_with_explanation,AttributionSum,"[0.4545454680919647, 0.239130437374115, 0.2571711242198944, 0.6140350699424744, 0.4901960790157318]","[-0.019602512603223654, -1.0, 0.5086145683663538, -0.3611170917204431, 0.3688407321973868]","{0: 0.6204327502798915, 1: 0.37956724972010847}",0,5.0,True,5.0
0,182,2,1,2,single_condition,lime,attribution,wine_quality,837,training,2,1,,infer_no_explanation,AttributionSum,"[0.7575757503509521, -0.17391304671764374, 0.8803164958953857, 0.017543859779834747, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,182,2,1,2,single_condition,lime,attribution,wine_quality,837,training,2,1,,infer_with_explanation,AttributionSum,"[0.7575757503509521, -0.17391304671764374, 0.8803164958953857, 0.017543859779834747, 0.3921568691730499]","[1.0, -0.16425406451343805, -0.24719561544946492, 0.27066750967608666, 0.09735040134942106]","{0: 0.2191430068525253, 1: 0.7808569931474747}",1,5.0,True,5.0
1,182,3,1,3,single_condition,lime,attribution,wine_quality,749,training,3,0,,infer_no_explanation,AttributionSum,"[0.09090909361839294, 0.5652173757553101, 0.16815035045146942, 0.42105263471603394, 0.9019607901573181]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,182,3,1,3,single_condition,lime,attribution,wine_quality,749,training,3,0,,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.5652173757553101, 0.16815035045146942, 0.42105263471603394, 0.9019607901573181]","[-1.0, 0.0844173809569509, 0.25862996724378196, 0.256225337178674, -0.03643729234547917]","{0: 0.6772953720045607, 1: 0.32270462799543936}",0,5.0,True,5.0
0,182,4,1,4,single_condition,lime,attribution,wine_quality,430,training,4,1,,infer_no_explanation,AttributionSum,"[0.5454545617103577, 0.9347826242446899, 0.1285855621099472, -0.05263157933950424, 0.1764705926179886]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,182,4,1,4,single_condition,lime,attribution,wine_quality,430,training,4,1,,infer_with_explanation,AttributionSum,"[0.5454545617103577, 0.9347826242446899, 0.1285855621099472, -0.05263157933950424, 0.1764705926179886]","[0.22511008674495298, 1.0, 0.6105787857217608, 0.7541662764961136, -0.17594394887814857]","{0: 0.1475224789770222, 1: 0.8524775210229778}",1,5.0,True,5.0
0,182,5,1,1,single_condition,lime,attribution,wine_quality,960,testing,1,1,False,infer_no_explanation,AttributionSum,"[0.5757575631141663, 0.8260869383811951, 0.26706230640411377, 0.35087719559669495, 0.19607843458652496]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,182,6,1,2,single_condition,lime,attribution,wine_quality,1508,testing,2,0,False,infer_no_explanation,AttributionSum,"[0.42424243688583374, 0.54347825050354, 0.13847675919532776, 0.0, 0.6274510025978088]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,182,7,1,3,single_condition,lime,attribution,wine_quality,1082,testing,3,0,True,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.260869562625885, 0.5835806131362915, 0.19298245012760162, 0.7058823704719543]","[-1.0, -0.16189088678309574, -0.3325943960523094, 0.4104166929881647, -0.22082640444977217]","{0: 0.6432695312632268, 1: 0.35673046873677317}",0,5.0,True,
1,182,8,1,4,single_condition,lime,attribution,wine_quality,1016,testing,4,1,True,infer_with_explanation,AttributionSum,"[1.0303030014038086, 0.6086956262588501, 0.16815035045146942, 0.19298245012760162, 0.4117647111415863]","[1.0, 0.31430914926106557, 0.11993979581124178, 0.36863059972280915, 0.14213325968031837]","{0: 0.20284118374868165, 1: 0.7971588162513183}",1,5.0,True,
0,182,9,1,5,single_condition,lime,attribution,wine_quality,882,testing,5,1,False,infer_no_explanation,AttributionSum,"[0.8484848737716675, 0.6739130616188049, 0.1483679562807083, 0.07017543911933899, 0.3137255012989044]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,182,10,1,6,single_condition,lime,attribution,wine_quality,140,testing,6,0,True,infer_with_explanation,AttributionSum,"[0.12121212482452393, 0.760869562625885, 0.5143422484397888, 0.8333333134651184, 0.2549019753932953]","[-0.9568358102550721, 0.5104099954225408, -0.5398192864736155, -1.0, 0.05837258453573761]","{0: 0.8761901063431458, 1: 0.12380989365685421}",0,5.0,True,
0,183,1,1,1,single_condition,lime,importance,wine_quality,1006,training,1,1,,infer_no_explanation,ImportanceCategorization,"[0.7575757503509521, 0.804347813129425, 0.15825915336608887, 0.035087719559669495, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,183,1,1,1,single_condition,lime,importance,wine_quality,1006,training,1,1,,infer_with_explanation,ImportanceCategorization,"[0.7575757503509521, 0.804347813129425, 0.15825915336608887, 0.035087719559669495, 0.3921568691730499]","[1.0, 0.4232180518949162, 0.1015157566158722, 0.22582402845321628, 0.11286297099985934]","{0: 0.5, 1: 0.5}",0,5.0,False,5.0
0,183,2,1,2,single_condition,lime,importance,wine_quality,280,training,2,0,,infer_no_explanation,ImportanceCategorization,"[0.03030303120613098, 0.760869562625885, 0.07912957668304443, -0.017543859779834747, 0.11764705926179886]",,{1: 1.0},1,5.0,False,
0,183,2,1,2,single_condition,lime,importance,wine_quality,280,training,2,0,,infer_with_explanation,ImportanceCategorization,"[0.03030303120613098, 0.760869562625885, 0.07912957668304443, -0.017543859779834747, 0.11764705926179886]","[1.0, 0.4465685344141316, 0.3155855515410532, 0.4707693567737156, 0.12351178040895881]",{1: 1.0},1,5.0,False,5.0
1,183,3,1,3,single_condition,lime,importance,wine_quality,1208,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.5454545617103577, 0.8260869383811951, 0.3264094889163971, 0.15789473056793213, 0.6666666865348816]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,183,3,1,3,single_condition,lime,importance,wine_quality,1208,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.5454545617103577, 0.8260869383811951, 0.3264094889163971, 0.15789473056793213, 0.6666666865348816]","[0.22431082910833086, 1.0, 0.04749777436689521, 0.8271807649262188, 0.26005459723501356]","{1: 0.32272378626303483, 0: 0.6772762137369651}",0,5.0,True,5.0
0,183,4,1,4,single_condition,lime,importance,wine_quality,887,training,4,1,,infer_no_explanation,ImportanceCategorization,"[0.8787878751754761, 0.695652186870575, 0.44510385394096375, 0.4385964870452881, 0.1764705926179886]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,183,4,1,4,single_condition,lime,importance,wine_quality,887,training,4,1,,infer_with_explanation,ImportanceCategorization,"[0.8787878751754761, 0.695652186870575, 0.44510385394096375, 0.4385964870452881, 0.1764705926179886]","[1.0, 0.4068051156192423, 0.03211003515015249, 0.19661119259117157, 0.011833771111996749]","{1: 0.7364724976116562, 0: 0.2635275023883438}",1,5.0,True,5.0
1,183,5,1,1,single_condition,lime,importance,wine_quality,782,testing,1,0,True,infer_with_explanation,ImportanceCategorization,"[0.24242424964904785, 0.1304347813129425, 0.8407517075538635, 0.9649122953414917, 0.5882353186607361]","[0.9777440572486511, 0.7516026238680583, 0.5351678139723036, 1.0, 0.125589158691906]","{1: 0.033106149679061524, 0: 0.9668938503209384}",0,5.0,True,
1,183,6,1,2,single_condition,lime,importance,wine_quality,1297,testing,2,0,False,infer_no_explanation,ImportanceCategorization,"[0.8787878751754761, 0.30434781312942505, 0.17804154753684998, 0.45614033937454224, 0.5686274766921997]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,183,7,1,3,single_condition,lime,importance,wine_quality,1107,testing,3,1,False,infer_no_explanation,ImportanceCategorization,"[0.7575757503509521, 0.8260869383811951, 0.1285855621099472, 0.05263157933950424, 0.4117647111415863]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,183,8,1,4,single_condition,lime,importance,wine_quality,982,testing,4,1,True,infer_with_explanation,ImportanceCategorization,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]","[1.0, 0.2920467678359429, 0.27036006316308486, 0.16694374295819825, 0.023718215603713542]","{1: 0.9066130448979087, 0: 0.0933869551020912}",1,5.0,True,
1,183,9,1,5,single_condition,lime,importance,wine_quality,1371,testing,5,1,True,infer_with_explanation,ImportanceCategorization,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]","[1.0, 0.41075070199702596, 0.21000913708713653, 0.037675071043704364, 0.02814554896055147]","{1: 0.9145812969100972, 0: 0.08541870308990285}",1,5.0,True,
1,183,10,1,6,single_condition,lime,importance,wine_quality,1253,testing,6,0,False,infer_no_explanation,ImportanceCategorization,"[0.09090909361839294, 0.239130437374115, 0.01978239417076111, 0.6842105388641357, 0.7254902124404907]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,184,1,1,1,single_condition,shap,none,wine_quality,1216,training,1,0,,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.47826087474823, 0.6726014018058777, 0.5263158082962036, 0.45098039507865906]",,"{0: 0.5, 1: 0.5}",0,0.1,True,5.0
0,184,2,1,2,single_condition,shap,none,wine_quality,840,training,2,1,,infer_no_explanation,SensitiveFeatures,"[0.8787878751754761, 0.6521739363670349, 0.22749753296375275, 0.2631579041481018, 0.3529411852359772]",,{0: 1.0},0,0.09999999999999964,False,5.0
0,184,3,1,3,single_condition,shap,none,wine_quality,1141,training,3,0,,infer_no_explanation,SensitiveFeatures,"[0.5454545617103577, 0.8260869383811951, 0.5934718251228333, 0.19298245012760162, 0.4117647111415863]",,"{0: 0.39838740491817604, 1: 0.601612595081824}",1,0.09999999999999964,False,5.0
0,184,4,1,4,single_condition,shap,none,wine_quality,1068,training,4,1,,infer_no_explanation,SensitiveFeatures,"[0.5151515007019043, 0.782608687877655, -0.009891197085380554, 0.07017543911933899, -0.0784313753247261]",,"{0: 0.6671577925563111, 1: 0.3328422074436888}",0,0.09999999999999964,False,5.0
0,184,5,1,1,single_condition,shap,none,wine_quality,739,testing,1,0,True,infer_no_explanation,SensitiveFeatures,"[0.03030303120613098, 0.28260868787765503, 0.26706230640411377, 0.7368420958518982, 0.5686274766921997]",,"{0: 0.45370927825025736, 1: 0.5462907217497427}",1,0.10000000000000142,False,
1,184,6,1,2,single_condition,shap,none,wine_quality,1371,testing,2,1,False,infer_no_explanation,SensitiveFeatures,"[0.7272727489471436, 1.2173912525177002, 0.029673591256141663, 0.5438596606254578, 0.29411765933036804]",,"{0: 0.42072408247499, 1: 0.5792759175250098}",1,0.10000000000000142,True,
0,184,7,1,3,single_condition,shap,none,wine_quality,1555,testing,3,0,True,infer_no_explanation,SensitiveFeatures,"[0.40909090638160706, 0.45652174949645996, 0.1285855621099472, 0.5087719559669495, 0.7450980544090271]",,"{0: 0.4554843470348461, 1: 0.5445156529651539}",1,0.10000000000000142,False,
1,184,8,1,4,single_condition,shap,none,wine_quality,1136,testing,4,1,False,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.6304348111152649, 0.01978239417076111, 0.4385964870452881, 0.3137255012989044]",,"{0: 0.42136381568274567, 1: 0.5786361843172544}",1,0.10000000000000142,True,
0,184,9,1,5,single_condition,shap,none,wine_quality,1508,testing,5,0,False,infer_no_explanation,SensitiveFeatures,"[0.42424243688583374, 0.54347825050354, 0.13847675919532776, 0.0, 0.6274510025978088]",,"{0: 0.43672390599245847, 1: 0.5632760940075415}",1,0.10000000000000142,False,
